transaction_id,store_id,product_id,transaction_date,quantity_sold,unit_price,discount_pct
2139,7,47,2024-11-04,10,118.87,0.0
2140,2,108,2024-12-01,3,151.96,0.25
2141,2,130,2024-06-03,6,200.9,0.0
2142,3,31,2024-11-19,2,110.33,0.15
2143,2,158,16/11/2024,5,81.38,0.05
2144,9,38,2024-08-27,7,27.57,0.15
2145,7,165,2024-02-10,5,56.11,0.25
2146,3,157,2024-01-11,3,147.67,0.25
2147,1,78,2024-12-19,5,125.42,0.05
2148,4,27,2024-08-11,6,83.28,0.15
2149,1,97,2024-11-24,2,51.84,0.05
2150,4,81,2024-02-26,5,39.73,0.25
2151,1,136,2024-10-03,1,182.39,0.15
2152,6,165,2024-02-26,3,,0.0
2153,4,41,2024-06-14,9,157.72,0.1
2154,8,81,2024-01-24,6,39.73,0.25
2155,1,59,2024-11-08,4,30.25,0.0
2156,5,118,2024-10-01,4,153.88,0.0
2157,10,134,2024-01-15,6,141.92,0.05
2158,7,6,2024-06-09,8,18.62,0.15
2159,10,3,2024-04-05,10,91.88,0.0
2160,9,151,2024-11-15,3,22.4,0.05
2161,1,100,2024-12-20,5,120.25,0.15
2162,7,69,2024-11-03,9,68.64,0.05
2163,7,50,15/02/2024,9,168.2,0.1
2164,10,72,2024-04-23,11,94.95,0.15
2165,7,159,2024-03-24,2,51.69,0.0
2166,5,154,2024-11-10,4,104.34,0.0
2167,10,23,2024-12-07,9,135.4,0.05
2168,2,162,2024-02-20,8,125.27,0.25
2169,4,62,2024-10-03,1,11.77,0.15
2170,1,7,2024-09-12,9,12.29,0.05
2171,3,159,2024-11-18,10,51.69,0.05
2172,5,112,2024-11-10,3,58.1,0.0
2173,4,35,2024-07-26,4,8.64,0.15
2174,3,96,2024-01-06,9,169.6,0.1
2175,9,134,2024-04-25,3,141.92,0.0
2176,4,41,2024-12-05,3,157.72,0.15
2177,1,91,2024-05-21,10,146.33,0.0
2178,7,19,2024-07-03,5,61.27,0.0
2179,10,168,2024-04-30,3,115.57,0.05
2180,4,168,2024-12-14,12,115.57,0.15
2181,1,159,2024-11-13,4,51.69,0.1
2182,3,94,2024-06-09,9,179.27,0.0
2183,10,163,2024-01-08,3,,0.1
2184,2,7,2024-05-16,8,12.29,0.25
2185,8,88,2024-08-07,4,106.78,0.15
2186,7,124,2024-09-04,4,19.68,0.25
2187,4,170,2024-03-17,10,8.38,0.1
2188,4,110,2024-03-02,-10,240.3,0.05
2189,9,99,2024-11-02,6,207.07,0.0
2190,8,158,2024-11-05,2,81.38,0.25
2191,7,47,16/12/2024,11,118.87,0.1
2192,4,81,2024-09-20,12,39.73,0.15
2193,2,1,2024-05-12,8,38.35,0.0
2194,1,123,2024-10-30,12,,0.0
2195,8,40,2024-11-23,5,21.17,0.05
2196,10,112,2024-03-11,5,58.1,0.1
2197,10,152,2024-09-17,1,77.49,0.0
2198,2,115,2024-12-25,2,212.31,0.0
2199,5,126,2024-02-26,12,28.64,0.25
2200,9,22,2024-12-21,12,28.7,0.1
2201,1,76,2024-07-19,4,150.97,0.05
2202,2,8,2024-08-23,8,98.81,0.0
2203,2,38,2024-03-01,3,27.57,0.15
2204,3,99,2024-11-09,4,207.07,0.0
2205,1,94,2024-11-23,4,179.27,0.0
2206,5,67,2024-12-21,2,107.18,0.25
2207,4,146,2024-02-23,5,127.32,0.1
2208,2,148,2024-07-29,3,126.73,0.0
2209,5,91,2024-01-02,9,146.33,0.25
2210,2,148,2024-11-22,8,126.73,0.05
2211,2,55,2024-11-21,11,120.86,0.0
2212,10,90,2024-01-13,4,98.0,0.1
2213,7,57,2024-10-13,11,75.29,0.15
2214,9,153,2024-03-11,3,149.65,0.0
2215,8,41,2024-12-23,3,157.72,0.1
2216,3,136,2024-01-08,8,182.39,0.0
2217,6,38,2024-10-05,2,27.57,0.1
2218,6,56,2024-12-22,3,91.09,0.1
2219,9,125,2024-12-05,10,151.37,0.05
2220,10,99,2024-09-19,8,207.07,0.15
2221,5,53,2024-06-28,12,131.05,0.25
2222,6,112,2024-10-05,6,58.1,0.0
2223,3,76,2024-02-15,11,150.97,0.0
2224,4,3,2024-04-27,3,91.88,0.0
2225,9,122,2024-11-22,9,28.93,0.0
2226,7,57,2024-08-09,12,75.29,0.0
2227,9,59,2024-10-13,2,30.25,0.05
2228,8,7,2024-04-02,3,12.29,0.05
2229,2,165,2024-06-03,8,56.11,0.0
2230,2,76,04/10/2024,2,150.97,0.05
2231,6,9,2024-07-28,-1,100.29,0.0
2232,1,72,2024-10-28,6,94.95,0.15
2233,3,86,2024-08-10,10,125.76,0.0
2234,3,31,2024-06-08,3,110.33,0.05
2235,3,10,2024-10-15,3,136.82,0.15
2236,8,96,2024-11-04,2,,0.1
2237,7,161,2024-01-10,10,203.07,0.15
2238,6,153,2024-07-10,7,149.65,0.25
2239,9,2,2024-02-03,9,81.57,0.25
2240,7,84,2024-07-09,9,219.55,0.05
2241,4,94,2024-03-07,9,179.27,0.05
2242,1,5,2024-09-21,9,152.79,0.25
2243,7,28,2024-11-02,12,143.98,0.0
2244,8,115,2024-04-22,5,212.31,0.05
2245,6,121,2024-09-20,4,164.69,0.05
2246,9,112,2024-05-29,1,58.1,0.25
2247,9,158,2024-10-01,7,81.38,0.15
2248,7,161,2024-02-01,1,203.07,0.05
2249,3,152,2024-11-21,5,77.49,0.0
2250,4,170,2024-07-20,10,8.38,0.0
2251,2,34,2024-01-20,7,99.91,0.25
2252,8,96,2024-07-24,1,169.6,0.05
2253,2,2,2024-11-20,2,81.57,0.1
2254,4,63,2024-12-21,3,110.07,0.1
2255,4,116,2024-08-05,7,182.63,0.0
2256,9,63,2024-10-26,2,110.07,0.0
2257,6,160,2024-10-17,8,215.87,0.0
2258,6,13,2024-08-30,3,91.64,0.1
2259,10,98,2024-09-16,12,93.24,0.05
2260,10,97,2024-07-22,8,51.84,0.0
2261,10,92,2024-12-26,4,96.38,0.25
2262,8,43,2024-09-25,3,88.26,0.25
2263,1,49,2024-12-28,8,89.67,0.0
2264,4,22,2024-07-23,4,28.7,0.0
2265,7,47,2024-04-04,12,118.87,0.15
2266,8,48,2024-04-19,10,43.06,0.15
2267,8,80,2024-08-16,9,210.02,0.0
2268,10,111,2024-08-15,5,43.1,0.0
2269,7,150,2024-12-14,10,89.35,0.0
2270,3,45,2024-12-02,12,29.94,0.15
2271,8,12,2024-11-19,12,105.87,0.15
2272,9,31,2024-09-10,3,110.33,0.0
2273,4,121,2024-12-16,7,164.69,0.15
2274,8,59,2024-11-28,9,30.25,0.25
2275,8,60,2024-08-09,9,27.88,0.0
2276,1,72,2024-07-12,3,94.95,0.0
2277,7,148,2024-02-06,11,126.73,0.25
2278,2,121,2024-11-18,4,164.69,0.0
2279,8,28,2024-10-28,2,143.98,0.15
2280,1,77,2024-04-15,2,68.92,0.25
2281,3,152,2024-12-26,5,77.49,0.25
2282,1,44,2024-12-01,9,260.43,0.0
2283,9,86,2024-04-05,12,125.76,0.0
2284,2,154,2024-12-12,8,104.34,0.0
2285,5,165,2024-09-10,11,56.11,0.25
2286,7,151,2024-05-14,10,22.4,0.0
2287,1,160,2024-05-27,8,215.87,0.25
2288,1,152,2024-10-14,3,77.49,0.15
2289,10,82,2024-12-11,6,111.57,0.0
2290,6,155,2024-12-07,6,165.6,0.05
2291,8,15,2024-07-03,11,149.2,0.0
2292,5,57,2024-11-24,10,,0.0
2293,1,5,2024-09-16,5,152.79,0.0
2294,9,153,2024-10-05,2,149.65,0.0
2295,2,143,2024-04-06,2,233.86,0.15
2296,5,53,2024-02-14,9,131.05,0.25
2297,1,19,2024-02-15,10,61.27,0.25
2298,7,71,2024-08-21,6,11.55,0.1
2299,3,158,2024-12-04,11,81.38,0.25
2300,9,155,2024-01-18,12,165.6,0.15
2301,10,6,2024-12-18,2,18.62,0.0
2302,3,95,2024-09-01,6,244.81,0.1
2303,6,155,2024-09-13,8,165.6,0.1
2304,8,1,2024-12-11,10,38.35,0.0
2305,10,98,2024-03-04,8,93.24,0.0
2306,3,45,2024-11-04,12,29.94,0.0
2307,4,38,2024-02-12,9,27.57,0.15
2308,8,98,2024-12-06,2,93.24,0.05
2309,7,98,2024-06-30,8,93.24,0.25
2310,4,101,2024-02-11,12,131.65,0.15
2311,4,8,2024-11-03,11,98.81,0.0
2312,8,37,2024-01-07,3,19.91,0.0
2313,6,111,2024-09-09,3,43.1,0.0
2314,4,8,2024-11-06,12,98.81,0.05
2315,9,22,2024-12-17,11,28.7,0.0
2316,5,64,2024-10-03,12,54.54,0.1
2317,1,158,2024-06-18,10,81.38,0.25
2318,10,27,2024-12-20,5,83.28,0.15
2319,1,5,2024-09-15,9,152.79,0.0
2320,9,75,2024-11-24,4,29.49,0.0
2321,4,149,2024-05-15,2,212.9,0.0
2322,8,117,2024-02-26,5,144.39,0.25
2323,4,148,23/12/2024,10,126.73,0.0
2324,6,151,2024-02-22,6,22.4,0.1
2325,6,14,2024-07-27,7,13.97,0.0
2326,2,68,2024-02-23,11,17.26,0.1
2327,6,43,2024-08-27,11,88.26,0.1
2328,10,105,2024-03-19,2,136.88,0.0
2329,7,20,2024-12-14,3,150.34,0.15
2330,10,124,2024-05-18,12,19.68,0.15
2331,9,81,2024-07-06,5,39.73,0.25
2332,3,137,2024-10-10,5,165.65,0.25
2333,9,98,2024-05-30,4,93.24,0.0
2334,8,127,2024-02-26,7,51.12,0.05
2335,3,81,2024-09-25,6,39.73,0.05
2336,3,138,2024-12-01,6,98.66,0.25
2337,5,27,2024-12-16,6,83.28,0.1
2338,6,170,2024-11-24,6,8.38,0.0
2339,4,119,2024-12-28,2,38.1,0.0
2340,8,84,2024-03-22,3,219.55,0.05
2341,5,23,2024-10-22,4,,0.0
2342,10,119,05/02/2024,1,38.1,0.0
2343,4,151,2024-04-24,6,22.4,0.1
2344,3,51,2024-10-03,9,160.16,0.1
2345,5,32,2024-12-04,1,195.25,0.25
2346,2,156,26/06/2024,3,173.78,0.0
2347,5,77,2024-02-28,5,68.92,0.0
2348,4,69,2024-06-17,9,68.64,0.15
2349,9,121,2024-08-24,1,164.69,0.25
2350,4,115,2024-12-09,8,212.31,0.05
2351,3,14,2024-02-13,8,13.97,0.25
2352,8,81,2024-01-13,7,39.73,0.05
2353,10,64,2024-11-13,5,54.54,0.0
2354,4,145,2024-05-03,8,33.88,0.0
2355,7,14,2024-06-04,7,13.97,0.05
2356,7,50,2024-08-04,3,168.2,0.0
2357,2,135,2024-01-30,11,198.75,0.0
2358,2,164,08/11/2024,4,78.92,0.0
2359,6,35,2024-04-09,-12,8.64,0.0
2360,5,60,2024-08-14,1,27.88,0.0
2361,9,22,2024-08-06,2,28.7,0.1
2362,4,55,2024-03-13,1,120.86,0.25
2363,6,103,2024-06-23,2,143.37,0.0
2364,5,124,2024-12-09,4,19.68,0.25
2365,7,163,2024-06-22,1,102.16,0.0
2366,8,25,2024-02-08,9,179.28,0.05
2367,6,95,2024-04-06,2,244.81,0.0
2368,6,62,2024-03-17,4,11.77,0.1
2369,7,169,2024-10-19,8,48.02,0.05
2370,2,16,2024-12-11,8,,0.15
2371,5,161,2024-07-19,6,203.07,0.25
2372,3,47,2024-09-12,9,118.87,0.05
2373,3,168,2024-12-17,1,115.57,0.0
2374,8,164,2024-01-08,8,78.92,0.1
2375,10,143,2024-02-24,4,233.86,0.0
2376,3,53,2024-07-02,7,131.05,0.25
2377,3,146,2024-09-10,1,127.32,0.05
2378,2,145,2024-07-22,6,33.88,0.05
2379,6,142,2024-04-03,12,36.7,0.25
2380,6,87,27/08/2024,9,211.16,0.0
2381,2,95,2024-10-03,6,244.81,0.0
2382,9,120,2024-02-10,12,234.32,0.0
2383,10,69,2024-06-08,6,68.64,0.0
2384,1,119,2024-01-24,10,38.1,0.25
2385,9,8,2024-12-24,11,98.81,0.15
2386,9,64,2024-02-25,3,54.54,0.0
2387,1,157,2024-05-27,1,147.67,0.0
2388,6,38,2024-04-26,8,27.57,0.0
2389,4,75,2024-12-12,8,29.49,0.0
2390,8,109,2024-01-14,9,204.21,0.0
2391,4,167,2024-01-16,6,20.08,0.0
2392,7,135,2024-08-16,7,198.75,0.15
2393,1,161,2024-12-04,3,203.07,0.1
2394,6,42,2024-12-09,7,169.87,0.0
2395,4,112,2024-01-21,8,58.1,0.15
2396,6,149,2024-06-24,3,212.9,0.0
2397,2,58,2024-03-29,11,216.14,0.0
2398,3,155,2024-08-09,12,165.6,0.25
2399,5,24,2024-12-15,7,80.42,0.0
2400,9,163,2024-11-03,12,102.16,0.25
2401,6,40,2024-08-30,1,21.17,0.05
2402,2,163,2024-10-21,6,102.16,0.0
2403,6,67,2024-07-28,5,107.18,0.05
2404,3,119,2024-10-19,-3,38.1,0.0
2405,3,93,2024-11-13,8,187.19,0.05
2406,4,105,2024-06-23,10,136.88,0.05
2407,8,156,2024-11-03,8,173.78,0.1
2408,8,82,2024-03-15,6,111.57,0.05
2409,4,29,2024-08-09,5,128.85,0.0
2410,8,87,2024-09-04,11,211.16,0.0
2411,9,136,2024-01-30,3,182.39,0.0
2412,9,69,2024-06-28,11,68.64,0.0
2413,9,104,06/04/2024,9,246.47,0.0
2414,7,73,2024-05-09,7,242.79,0.0
2415,8,107,2024-10-13,5,9.07,0.05
2416,1,136,2024-11-11,9,182.39,0.15
2417,10,149,2024-06-09,3,212.9,0.0
2418,5,125,2024-04-30,6,151.37,0.1
2419,3,164,2024-02-16,3,78.92,0.1
2420,4,20,2024-06-01,12,150.34,0.0
2421,6,8,2024-09-30,3,98.81,0.1
2422,7,94,2024-03-18,9,179.27,0.0
2423,2,27,2024-06-17,2,83.28,0.15
2424,8,29,28/11/2024,2,128.85,0.1
2425,6,117,2024-05-08,10,144.39,0.1
2426,5,32,2024-01-05,4,195.25,0.1
2427,2,61,2024-11-25,8,24.26,0.0
2428,10,61,2024-01-04,10,24.26,0.0
2429,1,111,11/09/2024,7,43.1,0.0
2430,2,116,2024-02-22,10,182.63,0.25
2431,10,85,2024-01-26,7,88.45,0.05
2432,5,19,2024-06-04,9,61.27,0.1
2433,6,144,2024-08-09,3,72.5,0.0
2434,3,115,2024-02-18,8,212.31,0.0
2435,7,151,2024-06-19,9,22.4,0.1
2436,9,72,2024-03-06,2,94.95,0.05
2437,2,152,2024-03-05,2,77.49,0.05
2438,5,134,2024-06-23,5,141.92,0.0
2439,5,114,2024-12-02,11,137.91,0.05
2440,2,46,2024-06-22,9,46.4,0.25
2441,2,85,2024-10-19,7,88.45,0.0
2442,1,54,2024-03-21,5,241.98,0.0
2443,8,164,2024-06-17,12,78.92,0.05
2444,8,45,2024-06-17,6,29.94,0.0
2445,8,6,2024-10-23,9,18.62,0.0
2446,7,36,2024-10-26,2,31.45,0.15
2447,2,58,2024-10-05,7,216.14,0.0
2448,5,51,2024-11-24,1,160.16,0.15
2449,3,61,2024-02-23,3,24.26,0.0
2450,2,106,2024-09-22,2,97.25,0.0
2451,6,95,2024-01-05,4,244.81,0.0
2452,6,58,2024-03-16,1,216.14,0.0
2453,5,44,2024-09-26,1,260.43,0.05
2454,5,111,2024-07-05,12,43.1,0.15
2455,4,99,2024-11-10,4,207.07,0.15
2456,4,101,2024-04-09,4,131.65,0.0
2457,5,25,2024-04-29,3,179.28,0.0
2458,5,61,2024-11-10,3,24.26,0.1
2459,2,106,2024-02-05,3,97.25,0.25
2460,10,170,2024-11-28,6,8.38,0.0
2461,9,62,2024-07-02,11,11.77,0.1
2462,8,152,2024-04-08,6,77.49,0.05
2463,3,46,2024-05-26,2,46.4,0.0
2464,2,143,2024-06-30,8,233.86,0.25
2465,3,138,2024-12-09,12,98.66,0.1
2466,5,104,2024-04-09,1,246.47,0.15
2467,8,155,2024-08-26,1,165.6,0.0
2468,8,89,2024-07-24,2,16.36,0.0
2469,10,69,01/07/2024,1,68.64,0.0
2470,6,125,2024-10-16,2,151.37,0.0
2471,9,103,2024-09-06,8,143.37,0.1
2472,9,7,2024-12-05,12,12.29,0.0
2473,4,82,2024-10-27,6,111.57,0.0
2474,4,55,2024-12-20,10,120.86,0.0
2475,2,100,27/12/2024,1,120.25,0.15
2476,1,88,2024-11-20,4,106.78,0.05
2477,4,156,2024-08-10,8,173.78,0.1
2478,5,133,2024-11-28,10,107.43,0.0
2479,4,116,2024-06-23,8,182.63,0.05
2480,2,12,2024-02-08,11,105.87,0.15
2481,8,45,2024-12-22,8,29.94,0.0
2482,7,160,2024-04-06,3,215.87,0.05
2483,2,153,2024-04-01,2,149.65,0.0
2484,3,9,2024-10-25,10,100.29,0.0
2485,7,30,2024-11-24,8,212.07,0.0
2486,10,48,2024-11-07,12,43.06,0.0
2487,10,121,2024-02-28,3,164.69,0.25
2488,5,127,2024-08-14,7,51.12,0.25
2489,2,40,2024-08-17,10,21.17,0.0
2490,5,163,2024-07-13,9,102.16,0.05
2491,1,101,2024-09-16,7,131.65,0.15
2492,6,20,2024-12-02,8,150.34,0.1
2493,9,102,2024-11-25,3,25.17,0.0
2494,8,89,2024-05-28,3,16.36,0.0
2495,3,154,2024-08-25,9,104.34,0.1
2496,8,146,2024-01-07,4,127.32,0.05
2497,3,100,2024-07-09,11,120.25,0.05
2498,8,161,2024-12-26,1,203.07,0.0
2499,8,92,2024-12-14,9,96.38,0.0
2500,8,125,2024-10-09,7,151.37,0.15
2501,10,70,2024-05-05,6,149.07,0.05
2502,4,8,2024-07-30,9,98.81,0.0
2503,7,102,2024-11-02,7,25.17,0.0
2504,2,160,2024-03-12,5,215.87,0.0
2505,4,92,2024-11-28,10,96.38,0.15
2506,2,121,2024-07-01,5,164.69,0.0
2507,1,68,2024-08-19,2,17.26,0.15
2508,8,127,2024-02-27,6,51.12,0.15
2509,8,35,2024-01-28,11,8.64,0.0
2510,9,66,2024-12-21,7,254.58,0.0
2511,9,148,2024-06-13,7,126.73,0.25
2512,10,55,2024-04-16,9,120.86,0.0
2513,10,84,2024-12-12,3,219.55,0.0
2514,3,115,2024-01-19,4,212.31,0.25
2515,8,59,2024-01-31,11,30.25,0.25
2516,10,46,2024-06-21,4,46.4,0.05
2517,10,104,14/06/2024,7,246.47,0.0
2518,4,78,2024-06-06,9,125.42,0.0
2519,6,131,2024-08-11,1,141.63,0.15
2520,9,157,2024-08-23,6,147.67,0.1
2521,5,91,2024-04-27,7,146.33,0.1
2522,2,9,2024-11-24,5,100.29,0.1
2523,1,37,2024-08-31,7,,0.0
2524,9,25,2024-05-21,10,179.28,0.0
2525,6,85,2024-12-12,2,88.45,0.05
2526,9,98,2024-05-26,2,93.24,0.1
2527,2,154,2024-11-10,11,104.34,0.05
2528,3,148,08/08/2024,5,126.73,0.0
2529,5,67,2024-01-05,11,107.18,0.25
2530,1,115,2024-06-02,7,212.31,0.15
2531,7,132,2024-11-26,12,133.08,0.1
2532,10,131,2024-08-20,12,141.63,0.0
2533,6,71,2024-02-28,4,11.55,0.05
2534,3,169,2024-01-24,3,48.02,0.0
2535,7,116,2024-07-31,8,182.63,0.25
2536,7,105,2024-05-26,11,136.88,0.05
2537,8,26,2024-12-03,9,163.65,0.15
2538,7,22,2024-03-10,9,28.7,0.1
2539,10,28,2024-11-03,1,143.98,0.05
2540,3,85,2024-04-13,6,88.45,0.25
2541,4,143,2024-05-21,2,233.86,0.0
2542,1,35,2024-03-08,2,8.64,0.0
2543,1,90,2024-07-13,3,98.0,0.15
2544,4,20,2024-08-31,12,150.34,0.0
2545,7,87,2024-02-02,3,211.16,0.25
2546,5,59,2024-10-11,5,30.25,0.15
2547,9,69,2024-04-07,5,68.64,0.15
2548,3,3,2024-03-19,10,91.88,0.0
2549,6,131,2024-09-15,11,141.63,0.0
2550,6,29,2024-04-22,1,128.85,0.0
2551,1,66,2024-01-20,12,254.58,0.25
2552,2,14,2024-05-04,4,13.97,0.25
2553,3,43,2024-06-13,11,88.26,0.0
2554,5,135,2024-01-31,3,198.75,0.25
2555,4,10,2024-04-01,6,136.82,0.15
2556,8,166,2024-03-30,3,44.53,0.25
2557,8,57,2024-02-12,4,75.29,0.0
2558,2,117,2024-11-20,7,144.39,0.05
2559,2,163,2024-09-17,5,102.16,0.05
2560,6,133,2024-09-09,11,107.43,0.25
2561,7,69,2024-07-05,1,68.64,0.05
2562,8,123,2024-03-11,3,108.4,0.15
2563,10,31,2024-08-17,10,110.33,0.15
2564,4,93,2024-08-05,8,187.19,0.1
2565,6,153,2024-08-10,5,149.65,0.05
2566,8,164,2024-03-27,3,78.92,0.25
2567,7,18,2024-09-21,9,204.77,0.15
2568,8,134,2024-03-08,7,141.92,0.0
2569,1,61,2024-07-10,9,24.26,0.05
2570,2,47,30/07/2024,6,118.87,0.0
2571,3,142,2024-08-25,7,36.7,0.0
2572,7,21,2024-01-19,1,89.09,0.25
2573,5,109,2024-05-23,11,204.21,0.05
2574,2,95,2024-02-14,7,244.81,0.1
2575,1,142,2024-09-02,4,36.7,0.05
2576,2,64,2024-08-07,3,54.54,0.25
2577,6,120,2024-01-07,11,234.32,0.0
2578,4,155,2024-07-31,7,165.6,0.25
2579,8,128,2024-05-16,2,,0.0
2580,2,147,2024-01-15,6,159.14,0.15
2581,1,72,2024-04-21,2,94.95,0.25
2582,8,63,2024-01-15,6,110.07,0.0
2583,7,5,2024-08-01,4,152.79,0.1
2584,1,90,2024-12-28,12,98.0,0.0
2585,10,39,2024-08-12,9,112.9,0.05
2586,4,117,2024-03-29,3,144.39,0.05
2587,9,124,2024-10-05,11,19.68,0.0
2588,10,63,2024-02-08,1,110.07,0.25
2589,2,82,2024-12-10,7,111.57,0.25
2590,5,71,18/08/2024,4,11.55,0.25
2591,2,78,2024-04-02,8,125.42,0.15
2592,1,65,2024-03-26,4,65.09,0.25
2593,7,25,2024-11-03,8,179.28,0.15
2594,3,97,2024-11-24,7,51.84,0.1
2595,3,113,2024-08-29,4,114.72,0.15
2596,8,27,2024-01-01,4,83.28,0.0
2597,4,27,2024-09-06,7,83.28,0.0
2598,10,72,2024-12-08,8,94.95,0.25
2599,5,127,2024-05-17,1,51.12,0.0
2600,3,26,2024-11-21,8,,0.1
2601,7,141,2024-10-12,6,45.08,0.0
2602,2,46,2024-05-29,10,46.4,0.0
2603,7,90,2024-09-12,12,98.0,0.0
2604,2,167,2024-11-22,11,20.08,0.25
2605,8,1,2024-11-02,4,38.35,0.1
2606,3,54,2024-07-17,3,241.98,0.0
2607,3,76,2024-05-08,6,150.97,0.0
2608,1,141,2024-10-21,3,45.08,0.0
2609,10,40,2024-12-20,7,21.17,0.0
2610,8,137,2024-06-23,1,165.65,0.0
2611,6,67,2024-11-05,6,107.18,0.0
2612,6,32,2024-05-20,11,195.25,0.1
2613,1,148,2024-07-31,6,126.73,0.25
2614,4,141,2024-07-29,10,45.08,0.25
2615,10,52,2024-01-09,6,158.1,0.1
2616,4,36,2024-12-09,12,31.45,0.1
2617,8,83,2024-03-31,1,48.4,0.0
2618,4,4,2024-05-22,7,167.47,0.0
2619,7,31,2024-12-08,8,110.33,0.0
2620,8,110,2024-12-03,11,240.3,0.0
2621,5,124,2024-12-13,6,19.68,0.05
2622,1,49,2024-07-02,4,89.67,0.15
2623,9,14,2024-07-23,12,13.97,0.0
2624,1,3,2024-11-15,2,91.88,0.25
2625,2,103,2024-12-19,7,143.37,0.15
2626,7,68,2024-06-16,11,17.26,0.0
2627,7,103,2024-02-29,12,143.37,0.0
2628,6,73,2024-02-02,2,242.79,0.1
2629,5,31,2024-12-24,2,110.33,0.05
2630,5,4,2024-06-09,2,167.47,0.0
2631,10,157,2024-01-26,5,147.67,0.0
2632,5,81,2024-10-22,10,39.73,0.05
2633,10,143,2024-08-11,5,233.86,0.25
2634,9,30,14/08/2024,5,212.07,0.25
2635,9,143,2024-05-11,2,233.86,0.0
2636,1,161,2024-02-19,10,203.07,0.1
2637,6,88,2024-10-05,4,106.78,0.25
2638,3,118,2024-12-01,12,153.88,0.25
2639,6,15,2024-11-11,10,149.2,0.05
2640,10,82,2024-07-20,9,111.57,0.0
2641,9,119,2024-12-16,5,38.1,0.0
2642,6,121,2024-09-28,10,164.69,0.25
2643,7,135,2024-04-07,10,198.75,0.25
2644,7,21,2024-03-06,6,89.09,0.0
2645,1,55,2024-05-13,1,120.86,0.25
2646,10,93,2024-12-01,7,187.19,0.0
2647,5,23,2024-07-19,9,135.4,0.05
2648,5,9,2024-05-02,11,100.29,0.0
2649,8,47,2024-11-01,8,118.87,0.0
2650,5,21,2024-08-23,9,89.09,0.05
2651,2,21,2024-11-14,8,89.09,0.05
2652,8,19,2024-10-23,12,61.27,0.0
2653,6,93,2024-11-24,2,187.19,0.0
2654,7,81,2024-11-19,7,39.73,0.0
2655,4,153,2024-03-03,5,149.65,0.25
2656,8,72,2024-11-09,12,94.95,0.25
2657,9,169,2024-04-25,8,48.02,0.15
2658,5,77,2024-02-26,12,68.92,0.25
2659,9,89,2024-11-10,10,16.36,0.15
2660,8,56,2024-08-19,12,91.09,0.15
2661,1,69,2024-05-30,8,68.64,0.1
2662,1,98,2024-05-16,11,93.24,0.15
2663,7,64,2024-10-20,1,54.54,0.15
2664,7,102,2024-04-16,7,25.17,0.15
2665,6,9,2024-01-18,5,100.29,0.05
2666,7,22,2024-03-13,1,28.7,0.05
2667,10,100,2024-09-13,12,120.25,0.1
2668,9,89,2024-12-10,3,16.36,0.25
2669,1,114,2024-07-12,10,137.91,0.1
2670,4,107,2024-03-23,1,9.07,0.0
2671,7,146,2024-03-25,12,127.32,0.15
2672,5,138,2024-05-21,6,98.66,0.0
2673,2,143,2024-10-17,8,233.86,0.0
2674,1,3,2024-12-08,12,91.88,0.25
2675,2,8,2024-04-15,2,98.81,0.05
2676,6,119,2024-04-27,9,38.1,0.0
2677,2,111,2024-11-16,-7,43.1,0.25
2678,8,98,2024-11-13,11,93.24,0.15
2679,1,103,2024-03-24,8,143.37,0.05
2680,4,127,2024-09-02,8,51.12,0.0
2681,5,68,2024-10-30,9,17.26,0.1
2682,3,106,2024-04-29,1,97.25,0.15
2683,5,22,2024-05-23,9,28.7,0.15
2684,8,30,2024-10-18,5,212.07,0.0
2685,10,50,2024-11-14,11,168.2,0.0
2686,3,118,2024-02-25,5,153.88,0.15
2687,10,15,2024-09-08,11,149.2,0.15
2688,1,69,2024-08-02,6,68.64,0.15
2689,2,149,2024-01-20,4,212.9,0.1
2690,7,98,2024-11-12,5,93.24,0.25
2691,7,123,2024-12-07,6,108.4,0.0
2692,5,75,2024-05-24,4,29.49,0.1
2693,6,137,2024-05-24,7,165.65,0.15
2694,10,8,2024-05-14,6,98.81,0.05
2695,9,2,2024-10-14,1,81.57,0.0
2696,8,131,2024-04-03,2,141.63,0.1
2697,1,96,2024-10-19,5,169.6,0.0
2698,6,46,2024-11-12,7,46.4,0.25
2699,6,122,2024-04-02,12,28.93,0.15
2700,2,127,2024-10-09,2,51.12,0.0
2701,4,151,2024-04-24,6,22.4,0.1
2702,10,56,2024-12-21,3,91.09,0.0
2703,9,95,2024-08-12,6,244.81,0.15
2704,3,164,2024-05-23,2,78.92,0.0
2705,5,146,2024-08-17,1,127.32,0.0
2706,6,93,2024-09-11,12,187.19,0.15
2707,10,33,2024-11-24,4,162.49,0.1
2708,4,28,2024-01-28,3,143.98,0.0
2709,7,61,2024-11-04,9,24.26,0.0
2710,2,96,2024-02-14,9,169.6,0.1
2711,10,153,2024-05-14,11,149.65,0.05
2712,6,76,2024-11-24,4,150.97,0.0
2713,6,79,2024-02-09,10,156.97,0.0
2714,1,12,2024-06-07,9,105.87,0.0
2715,5,145,2024-02-22,9,33.88,0.25
2716,2,82,2024-12-14,8,111.57,0.25
2717,10,54,2024-02-09,1,241.98,0.0
2718,5,88,2024-09-05,10,106.78,0.0
2719,7,114,31/03/2024,12,137.91,0.1
2720,4,103,2024-12-14,9,143.37,0.0
